src,dest,ts,weight
53,1281,1085361779,1
323,741,1085361814,1
323,741,1085361930,1
741,323,1085361969,1
42,323,1085361984,1
741,323,1085362005,1
323,741,1085362035,1
741,323,1085362136,1
323,741,1085362154,1
42,323,1085362168,1
323,741,1085362178,1
741,323,1085362193,1
741,323,1085362224,1
323,741,1085362247,1
838,644,1085362344,1
12,415,1085362698,1
42,1097,1085363043,1
1253,644,1085367326,1
1253,1287,1085367533,1
1253,640,1085367614,1
1253,1227,1085367753,1
1227,1253,1085373489,1
605,272,1085374747,1
189,1339,1085375395,1
1270,1283,1085377243,1
70,944,1085377341,1
1123,1325,1085377512,1
131,1281,1085377741,1
871,392,1085378825,1
1113,70,1085379280,1
1306,990,1085379472,1
67,1231,1085380291,1
67,1137,1085380431,1
67,697,1085380509,1
342,1097,1085380822,1
473,372,1085381702,1
163,245,1085382186,1
770,495,1085382618,1
712,640,1085382643,1
72,1317,1085383031,1
725,835,1085383438,1
725,1132,1085383572,1
454,1043,1085383619,1
725,1018,1085383722,1
654,272,1085383797,1
144,142,1085383986,1
950,815,1085384222,1
95,1246,1085384556,1
95,712,1085384679,1
249,1295,1085384751,1
640,712,1085385460,1
509,758,1085385654,1
1113,1348,1085385771,1
1271,281,1085385932,1
1042,1281,1085385969,1
1268,644,1085386134,1
3,482,1085386325,1
1,477,1085386562,1
919,1283,1085386599,1
477,1329,1085386774,1
42,799,1085386978,1
477,1271,1085387016,1
42,1334,1085387106,1
42,964,1085387189,1
483,782,1085387383,1
42,1255,1085387398,1
42,1255,1085387420,1
353,598,1085387755,1
353,793,1085387844,1
1281,781,1085387934,1
1113,933,1085387970,1
1281,422,1085387988,1
1281,131,1085388048,1
1281,1042,1085388078,1
1281,605,1085388146,1
42,1346,1085388925,1
26,63,1085388935,1
42,1346,1085389015,1
1280,497,1085389107,1
997,142,1085389168,1
42,626,1085389183,1
431,59,1085389397,1
1272,1346,1085389440,1
1246,95,1085389750,1
842,713,1085389803,1
944,840,1085389810,1
1335,1255,1085389977,1
838,547,1085390129,1
63,26,1085390204,1
547,838,1085390285,1
80,609,1085390574,1
26,63,1085390595,1
191,1060,1085390692,1
42,964,1085390759,1
408,306,1085390770,1
408,781,1085390861,1
809,42,1085391061,1
53,620,1085391068,1
42,488,1085391069,1
809,42,1085391305,1
53,408,1085391462,1
652,954,1085391687,1
408,1122,1085391892,1
488,42,1085391926,1
1349,366,1085392033,1
1233,1299,1085392376,1
644,598,1085392412,1
257,838,1085392429,1
372,473,1085392764,1
793,353,1085392778,1
220,1310,1085392933,1
131,1281,1085393145,1
605,1281,1085393326,1
142,144,1085393610,1
768,1189,1085393623,1
142,997,1085393687,1
1142,990,1085394030,1
503,254,1085394142,1
1142,1058,1085394175,1
503,739,1085394179,1
782,483,1085394180,1
342,784,1085394410,1
621,1280,1085394523,1
142,144,1085394534,1
431,605,1085394634,1
431,605,1085394657,1
431,605,1085394669,1
973,103,1085394671,1
1136,739,1085394690,1
314,834,1085394733,1
431,605,1085395152,1
431,605,1085395277,1
1283,1264,1085395306,1
1042,1281,1085395332,1
431,605,1085395337,1
431,605,1085395387,1
964,42,1085395631,1
482,3,1085395740,1
473,372,1085395832,1
257,42,1085395930,1
1298,1168,1085395961,1
770,1196,1085395962,1
1283,1350,1085395967,1
257,1294,1085396001,1
1281,131,1085396101,1
1215,1283,1085396292,1
1281,1065,1085396380,1
114,103,1085396387,1
609,80,1085396442,1
1065,517,1085396455,1
1065,586,1085396471,1
1215,1281,1085396734,1
1215,1350,1085396849,1
1215,1281,1085396947,1
1346,1314,1085397051,1
1190,738,1085397174,1
1325,1123,1085397220,1
1189,502,1085397229,1
1101,638,1085397301,1
1189,1021,1085397308,1
297,560,1085397310,1
539,1021,1085397325,1
1101,498,1085397326,1
1189,372,1085397336,1
372,1189,1085397367,1
1189,1338,1085397386,1
1189,372,1085397395,1
372,1189,1085397520,1
131,1281,1085397548,1
1127,1189,1085397597,1
1101,498,1085397627,1
283,843,1085397629,1
1101,297,1085397765,1
555,352,1085397832,1
1127,296,1085397861,1
307,317,1085397874,1
1101,297,1085397939,1
1072,615,1085398109,1
1101,297,1085398149,1
734,617,1085398206,1
617,734,1085398287,1
184,1026,1085398388,1
871,1142,1085398394,1
734,617,1085398394,1
871,1350,1085398447,1
617,734,1085398489,1
342,1097,1085398531,1
871,734,1085398553,1
1247,442,1085398592,1
1158,924,1085398609,1
871,1350,1085398669,1
871,1350,1085398796,1
1117,856,1085398801,1
1101,297,1085398959,1
871,445,1085398968,1
871,1350,1085399006,1
1127,296,1085399018,1
392,42,1085399062,1
1281,131,1085399142,1
392,1315,1085399160,1
1190,144,1085399184,1
26,1176,1085399282,1
871,392,1085399375,1
871,1350,1085399413,1
1068,1334,1085399426,1
871,392,1085399545,1
617,142,1085399616,1
617,142,1085399652,1
990,1142,1085399679,1
245,1146,1085399695,1
245,1264,1085399711,1
617,103,1085399788,1
1101,297,1085399798,1
871,1142,1085399875,1
1101,297,1085400326,1
859,95,1085400367,1
1190,378,1085400552,1
1190,378,1085400593,1
859,50,1085400673,1
859,1287,1085400755,1
971,199,1085400806,1
1350,1185,1085400889,1
233,193,1085400974,1
873,144,1085401046,1
307,317,1085401121,1
1101,297,1085401127,1
569,372,1085401259,1
307,317,1085401344,1
142,617,1085401392,1
666,589,1085401402,1
142,617,1085401480,1
871,1351,1085401508,1
871,971,1085401655,1
307,317,1085401709,1
32,379,1085401785,1
32,1338,1085401795,1
389,1283,1085401822,1
32,1336,1085401829,1
9,598,1085401889,1
9,1338,1085402011,1
666,616,1085402053,1
9,1312,1085402099,1
105,1021,1085402115,1
644,1295,1085402129,1
9,1265,1085402137,1
105,621,1085402187,1
734,617,1085402296,1
1295,644,1085402319,1
1185,1350,1085402327,1
1350,1185,1085402356,1
1185,1350,1085402398,1
1350,1185,1085402528,1
958,704,1085402553,1
843,283,1085402652,1
958,621,1085402889,1
1352,569,1085402927,1
1283,1350,1085402958,1
431,617,1085402969,1
1350,1283,1085403001,1
1283,1350,1085403035,1
871,843,1085403048,1
249,1295,1085403052,1
1350,1283,1085403061,1
1280,621,1085403079,1
439,212,1085403114,1
1117,856,1085403129,1
1283,1350,1085403130,1
1350,1283,1085403149,1
1283,1350,1085403219,1
63,26,1085403225,1
63,547,1085403286,1
1350,1283,1085403346,1
1189,372,1085403357,1
1189,1127,1085403374,1
1283,1350,1085403403,1
1350,1283,1085403438,1
1283,1350,1085403478,1
1350,1283,1085403514,1
1185,1350,1085403529,1
569,128,1085403569,1
1350,1185,1085403666,1
1283,1350,1085403673,1
704,958,1085403762,1
1185,1350,1085403770,1
1294,42,1085403814,1
431,617,1085403816,1
1350,1283,1085403892,1
26,63,1085403902,1
319,926,1085403957,1
1185,1350,1085403985,1
1350,1185,1085404009,1
1283,1350,1085404015,1
1350,1185,1085404045,1
479,472,1085404067,1
105,1353,1085404074,1
1350,1283,1085404076,1
547,63,1085404081,1
36,1059,1085404088,1
1185,1350,1085404170,1
1283,1350,1085404189,1
1350,1185,1085404197,1
1350,1283,1085404211,1
1283,1350,1085404310,1
1350,1283,1085404334,1
1185,1350,1085404350,1
589,666,1085404412,1
1350,1185,1085404416,1
831,1049,1085404490,1
1283,319,1085404569,1
1185,1350,1085404655,1
1350,1185,1085404715,1
1113,933,1085404729,1
1185,1350,1085404777,1
1185,1350,1085404809,1
1350,1185,1085404846,1
781,408,1085404881,1
1350,1185,1085404888,1
781,1281,1085404906,1
63,26,1085405021,1
63,547,1085405027,1
547,63,1085405188,1
3,482,1085405188,1
114,770,1085405326,1
713,1158,1085405370,1
600,80,1085405500,1
1350,1185,1085405586,1
908,1354,1085405597,1
770,1291,1085405647,1
1185,1350,1085405830,1
1350,1185,1085405850,1
596,193,1085405907,1
994,831,1085406035,1
555,856,1085406263,1
1190,1281,1085406463,1
831,994,1085406572,1
297,1183,1085406648,1
415,997,1085406994,1
1255,42,1085407153,1
323,339,1085407192,1
323,339,1085407396,1
469,463,1085407558,1
1036,1123,1085407664,1
547,1280,1085407721,1
323,339,1085407803,1
1283,337,1085407818,1
950,1346,1085407827,1
681,402,1085407856,1
1346,950,1085407893,1
53,620,1085407926,1
547,297,1085407956,1
337,1283,1085407972,1
283,843,1085408040,1
323,339,1085408091,1
871,843,1085408215,1
375,912,1085408228,1
1283,337,1085408273,1
810,1351,1085408356,1
871,375,1085408412,1
131,1281,1085408440,1
871,260,1085408450,1
193,233,1085408600,1
871,375,1085408682,1
1123,1036,1085408832,1
1123,1036,1085408847,1
1123,1036,1085408995,1
1123,1036,1085409018,1
1123,1036,1085409029,1
644,1295,1085409138,1
443,400,1085409351,1
443,29,1085409417,1
443,19,1085409429,1
1136,1283,1085409441,1
1043,454,1085409723,1
272,605,1085409792,1
272,654,1085409856,1
176,523,1085409859,1
639,740,1085409940,1
626,42,1085410127,1
323,950,1085410153,1
1196,834,1085410170,1
323,42,1085410360,1
986,704,1085410603,1
871,392,1085410691,1
871,392,1085410731,1
950,1346,1085410783,1
986,793,1085410856,1
950,323,1085410882,1
871,392,1085410888,1
986,357,1085410911,1
810,1351,1085410912,1
615,1072,1085410917,1
986,19,1085410928,1
1168,1298,1085410963,1
323,950,1085411010,1
810,323,1085411091,1
454,1043,1085411298,1
1325,1340,1085411330,1
950,323,1085411464,1
1118,620,1085411516,1
1295,644,1085411529,1
800,1072,1085411588,1
1083,323,1085411827,1
810,323,1085411881,1
986,991,1085411891,1
1346,950,1085411985,1
871,392,1085412036,1
323,950,1085412122,1
871,981,1085412157,1
323,1083,1085412167,1
1168,291,1085412218,1
871,392,1085412231,1
367,323,1085412249,1
323,367,1085412323,1
1043,454,1085412338,1
576,337,1085412443,1
576,337,1085412639,1
367,323,1085412669,1
1168,337,1085412848,1
12,142,1085413066,1
644,1295,1085413143,1
1298,1168,1085413156,1
337,1168,1085413176,1
644,711,1085413191,1
142,337,1085413221,1
29,443,1085413254,1
337,142,1085413296,1
337,1168,1085413307,1
323,367,1085413460,1
1168,337,1085413491,1
249,1351,1085413594,1
323,1083,1085413594,1
1281,131,1085413638,1
709,517,1085413648,1
1281,163,1085413715,1
36,1059,1085413824,1
1049,831,1085413832,1
32,638,1085413933,1
103,973,1085413992,1
547,1246,1085414111,1
1168,337,1085414232,1
1281,482,1085414233,1
32,1281,1085414305,1
1281,1246,1085414309,1
42,626,1085414313,1
1329,1271,1085414358,1
638,32,1085414373,1
42,392,1085414384,1
1281,1280,1085414406,1
1246,1281,1085414437,1
42,964,1085414452,1
1281,101,1085414470,1
32,638,1085414482,1
638,32,1085414503,1
1281,1231,1085414513,1
103,617,1085414538,1
1281,944,1085414583,1
1281,211,1085414618,1
1281,155,1085414687,1
770,1196,1085414737,1
1281,68,1085414753,1
42,1355,1085414756,1
1280,1281,1085414759,1
770,1281,1085414779,1
1281,1280,1085414795,1
1213,1281,1085414803,1
42,1356,1085414805,1
1325,1326,1085414819,1
323,42,1085414826,1
770,1281,1085414844,1
42,1357,1085414865,1
155,1281,1085414871,1
1213,1281,1085414879,1
1281,155,1085414901,1
225,638,1085414946,1
1326,1325,1085414963,1
1281,389,1085414972,1
1272,1281,1085414981,1
638,225,1085414994,1
1213,1281,1085415006,1
1325,1326,1085415011,1
1231,1281,1085415035,1
389,1281,1085415045,1
1280,1281,1085415066,1
1272,1281,1085415075,1
1281,389,1085415105,1
576,1281,1085415106,1
1281,1280,1085415123,1
1213,1281,1085415124,1
770,1281,1085415126,1
1213,1281,1085415191,1
389,1281,1085415205,1
1281,389,1085415241,1
1213,1281,1085415245,1
1272,1281,1085415260,1
1281,542,1085415263,1
1168,337,1085415268,1
770,1281,1085415282,1
1280,1281,1085415294,1
19,443,1085415348,1
1281,532,1085415398,1
155,1281,1085415434,1
57,596,1085415454,1
770,1281,1085415468,1
1281,155,1085415510,1
392,42,1085415567,1
770,1281,1085415570,1
1281,1287,1085415623,1
770,1281,1085415672,1
155,1281,1085415794,1
42,392,1085415805,1
1283,1136,1085415824,1
523,176,1085415872,1
1281,155,1085415889,1
523,176,1085415909,1
810,1281,1085415929,1
1325,1326,1085415951,1
155,1281,1085415979,1
1264,245,1085416067,1
1283,576,1085416091,1
1281,155,1085416144,1
483,1317,1085416164,1
1283,57,1085416275,1
586,1065,1085416288,1
276,190,1085416315,1
1136,1283,1085416323,1
155,1281,1085416334,1
609,1325,1085416373,1
1358,42,1085416504,1
502,1189,1085416618,1
1358,42,1085416716,1
128,211,1085416765,1
810,1281,1085416828,1
586,1072,1085416907,1
801,1283,1085417066,1
1113,1131,1085417104,1
1358,42,1085417230,1
1036,1123,1085417403,1
1036,1123,1085417426,1
1036,1123,1085417466,1
42,333,1085417514,1
950,1346,1085417519,1
1118,1281,1085417535,1
1358,42,1085417638,1
856,555,1085417898,1
1056,1032,1085417912,1
1123,1036,1085418069,1
462,1255,1085418257,1
462,103,1085418281,1
779,581,1085418303,1
233,193,1085418350,1
1171,966,1085418697,1
1340,830,1085418755,1
1329,1271,1085418787,1
752,42,1085418789,1
752,42,1085418830,1
1359,1342,1085418918,1
42,752,1085419120,1
687,260,1085419201,1
830,1340,1085419209,1
687,260,1085419228,1
1295,644,1085419259,1
1283,392,1085419275,1
1283,1359,1085419352,1
1283,372,1085419456,1
1268,372,1085419479,1
372,1283,1085419526,1
372,1268,1085419555,1
1283,372,1085419561,1
1268,1269,1085419565,1
372,1283,1085419594,1
454,1043,1085419646,1
372,454,1085419665,1
1283,1350,1085419688,1
372,874,1085419717,1
1283,797,1085419735,1
372,975,1085419792,1
1283,523,1085419796,1
372,1352,1085419848,1
1281,532,1085420076,1
114,770,1085420116,1
26,63,1085420179,1
114,103,1085420246,1
1281,1005,1085420254,1
835,1283,1085420348,1
1281,462,1085420374,1
1346,950,1085420376,1
523,1283,1085420419,1
101,100,1085420427,1
1281,835,1085420432,1
1281,1227,1085420459,1
1281,1344,1085420476,1
63,26,1085420481,1
799,42,1085420487,1
1281,128,1085420499,1
1350,1283,1085420562,1
1281,927,1085420656,1
1281,536,1085420697,1
1287,1281,1085420725,1
1281,1287,1085420763,1
1359,1283,1085420786,1
1281,797,1085420802,1
1281,542,1085420830,1
1281,26,1085420875,1
1287,1253,1085420883,1
1281,547,1085420897,1
1281,732,1085420936,1
32,1281,1085420981,1
118,1189,1085420990,1
462,1281,1085421022,1
1281,462,1085421048,1
32,638,1085421061,1
1281,1356,1085421063,1
32,1281,1085421069,1
1286,1335,1085421128,1
32,1281,1085421182,1
118,586,1085421193,1
1359,1335,1085421204,1
257,42,1085421242,1
752,42,1085421259,1
462,1281,1085421303,1
997,415,1085421321,1
704,799,1085421369,1
1215,1083,1085421399,1
257,1183,1085421445,1
1105,1284,1085421456,1
919,1317,1085421470,1
118,943,1085421493,1
462,1281,1085421564,1
963,1105,1085421738,1
1052,713,1085421747,1
975,1283,1085421808,1
1105,963,1085421822,1
800,1281,1085421854,1
963,1105,1085421896,1
975,372,1085421929,1
32,598,1085421986,1
1065,570,1085422100,1
1065,570,1085422107,1
1065,570,1085422111,1
1065,570,1085422117,1
1344,1281,1085422362,1
874,372,1085422573,1
454,372,1085422657,1
103,462,1085422811,1
1176,26,1085422888,1
770,963,1085422945,1
415,997,1085423070,1
462,103,1085423121,1
448,831,1085423257,1
50,1284,1085423291,1
353,194,1085423295,1
1176,856,1085423357,1
353,793,1085423458,1
353,372,1085423496,1
569,372,1085423644,1
353,296,1085423690,1
1032,1056,1085423806,1
1043,454,1085423856,1
353,950,1085423885,1
799,704,1085423941,1
547,1246,1085424131,1
799,704,1085424546,1
605,272,1085424580,1
704,799,1085424608,1
704,799,1085424666,1
799,704,1085424779,1
617,103,1085424802,1
704,799,1085424817,1
547,1169,1085424845,1
802,1283,1085424923,1
498,495,1085424949,1
495,950,1085424959,1
114,770,1085424977,1
495,1113,1085425152,1
296,353,1085425162,1
1281,1356,1085425180,1
831,1049,1085425181,1
569,128,1085425220,1
1281,462,1085425226,1
1132,725,1085425237,1
296,1127,1085425254,1
1281,462,1085425278,1
1281,1344,1085425306,1
799,704,1085425330,1
1281,1227,1085425339,1
26,1176,1085425358,1
495,646,1085425449,1
26,63,1085425569,1
1281,487,1085425589,1
422,6,1085425591,1
1281,799,1085425605,1
1281,831,1085425626,1
523,1032,1085425639,1
103,617,1085425683,1
1317,919,1085425695,1
26,1281,1085425699,1
704,799,1085425739,1
495,1043,1085425782,1
1255,462,1085425833,1
725,1132,1085425836,1
1032,523,1085425839,1
523,1032,1085425869,1
799,704,1085425882,1
704,799,1085425913,1
495,68,1085425946,1
1335,1359,1085425948,1
1231,704,1085425984,1
1284,50,1085426002,1
495,42,1085426042,1
1284,1105,1085426065,1
799,704,1085426077,1
462,1281,1085426102,1
1349,1255,1085426149,1
704,1231,1085426151,1
1169,547,1085426157,1
1349,1281,1085426173,1
462,1255,1085426179,1
547,1169,1085426209,1
576,1283,1085426235,1
1169,547,1085426267,1
1169,547,1085426295,1
547,1169,1085426296,1
1255,462,1085426299,1
547,1169,1085426304,1
1032,523,1085426311,1
1349,1255,1085426332,1
1183,1360,1085426334,1
1169,547,1085426341,1
576,966,1085426349,1
1281,26,1085426356,1
1183,1361,1085426361,1
547,1169,1085426364,1
831,1281,1085426367,1
1281,462,1085426397,1
1183,1356,1085426419,1
503,617,1085426447,1
1281,495,1085426454,1
1183,1354,1085426459,1
1183,1355,1085426491,1
1349,1255,1085426499,1
1349,1281,1085426525,1
26,1281,1085426601,1
1169,547,1085426603,1
547,1169,1085426639,1
487,1281,1085426662,1
462,1255,1085426666,1
462,1281,1085426712,1
1255,462,1085426726,1
1169,547,1085426808,1
547,1169,1085426862,1
249,607,1085426866,1
1349,1255,1085426916,1
980,639,1085426967,1
462,1255,1085426984,1
1349,1255,1085426984,1
495,585,1085427003,1
249,1359,1085427019,1
495,498,1085427051,1
1255,462,1085427064,1
1349,1255,1085427113,1
1331,615,1085427123,1
19,1281,1085427139,1
372,353,1085427145,1
131,1281,1085427167,1
372,1362,1085427220,1
1281,26,1085427300,1
1169,547,1085427312,1
323,950,1085427313,1
1349,1281,1085427315,1
1281,487,1085427316,1
323,42,1085427335,1
1349,1255,1085427340,1
1281,487,1085427346,1
1281,462,1085427370,1
372,938,1085427375,1
315,994,1085427379,1
315,777,1085427396,1
26,1281,1085427404,1
547,1169,1085427420,1
1281,131,1085427429,1
1118,1281,1085427437,1
1281,1349,1085427437,1
1176,26,1085427462,1
1349,1281,1085427465,1
1281,26,1085427469,1
1281,1349,1085427525,1
462,1281,1085427531,1
342,495,1085427532,1
1349,1281,1085427539,1
1255,1349,1085427540,1
1169,547,1085427543,1
372,233,1085427580,1
770,437,1085427735,1
353,372,1085427767,1
454,1043,1085427802,1
233,372,1085427809,1
569,372,1085427814,1
19,1281,1085427826,1
26,1176,1085427850,1
26,1281,1085427885,1
474,1349,1085427971,1
494,372,1085427991,1
372,353,1085428018,1
1349,474,1085428038,1
372,233,1085428039,1
372,233,1085428048,1
1349,1255,1085428074,1
323,42,1085428076,1
474,1349,1085428125,1
770,544,1085428130,1
1349,474,1085428163,1
462,1255,1085428178,1
569,372,1085428212,1
474,1349,1085428236,1
770,315,1085428259,1
1349,474,1085428266,1
986,834,1085428268,1
353,372,1085428268,1
800,1281,1085428274,1
770,315,1085428301,1
474,1349,1085428328,1
585,495,1085428351,1
814,1281,1085428360,1
114,770,1085428368,1
1349,474,1085428387,1
337,1168,1085428454,1
462,1281,1085428530,1
1168,337,1085428643,1
474,1349,1085428646,1
878,1355,1085428702,1
1349,474,1085428705,1
323,42,1085428721,1
1215,1083,1085428778,1
644,1295,1085428859,1
474,1349,1085428933,1
338,1302,1085429025,1
986,19,1085429053,1
986,19,1085429226,1
525,19,1085429295,1
53,975,1085429438,1
199,971,1085429451,1
516,94,1085429559,1
679,1363,1085429617,1
323,725,1085429677,1
601,400,1085429694,1
596,57,1085429772,1
793,353,1085429854,1
1038,1281,1085429982,1
626,42,1085429998,1
42,626,1085430124,1
1178,42,1085430328,1
337,777,1085430340,1
777,337,1085430394,1
626,42,1085430407,1
1113,495,1085430439,1
1359,1343,1085430550,1
596,605,1085430558,1
342,1040,1085430732,1
245,573,1085430740,1
245,542,1085430769,1
245,339,1085430790,1
245,102,1085430812,1
483,821,1085431027,1
199,654,1085431053,1
1271,1329,1085431085,1
679,398,1085431091,1
50,1284,1085431109,1
398,132,1085431114,1
679,398,1085431183,1
1352,372,1085431216,1
542,245,1085431317,1
357,1169,1085431353,1
199,1364,1085431358,1
199,1363,1085431408,1
679,398,1085431427,1
573,245,1085431433,1
1326,97,1085431516,1
357,701,1085431530,1
834,1196,1085431539,1
679,398,1085431596,1
1302,338,1085431663,1
617,103,1085431685,1
753,1271,1085431794,1
753,1271,1085431834,1
770,1302,1085431851,1
1045,269,1085431863,1
342,1040,1085431879,1
306,408,1085431891,1
1045,638,1085431893,1
1045,654,1085431948,1
903,754,1085431994,1
963,654,1085431995,1
1302,753,1085432018,1
1045,1040,1085432030,1
357,1169,1085432045,1
753,1302,1085432052,1
